Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
10/13/2017,Completed,10/13/2017,17-06888316,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1310 S LEAVITT ST,60608,1161914.93109915,1893914.6746876,28,12,28,,41.864554184743966,-87.68123071278418,"(41.864554184743966, -87.68123071278418)"
10/13/2017,Completed,10/13/2017,17-06888363,Graffiti Removal,Glass,Front,602 S WESTERN AVE,60612,1160487.10362248,1897293.63448657,28,11,28,,41.873784207004356,-87.68638079426532,"(41.873784207004356, -87.68638079426532)"
10/13/2017,Completed,10/13/2017,17-06888382,Graffiti Removal,Glass,Front,826 S WESTERN AVE,60612,1160515.89360426,1896218.05007655,28,11,28,,41.870293627171094,-87.68628795419544,"(41.870293627171094, -87.68628795419544)"
10/13/2017,Completed,10/13/2017,17-06888452,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,2117 N MILWAUKEE AVE,60647,1158771.34337054,1913972.97131288,1,14,22,,41.91977196278639,-87.69199904545668,"(41.91977196278639, -87.69199904545668)"
10/13/2017,Completed,10/13/2017,17-06888459,Graffiti Removal,Brick - Unpainted,Garage,1800 W 36TH ST,60609,1164939.69123223,1880836.10606928,12,9,59,,41.82872794261688,-87.67041540491361,"(41.82872794261688, -87.67041540491361)"
10/13/2017,Completed,10/13/2017,17-06888463,Graffiti Removal,Metal - Unpainted,Pole,2115 N MILWAUKEE AVE,60647,1158785.84337054,1913961.27131288,1,14,22,,41.91974058261078,-87.69194758444402,"(41.91974058261078, -87.69194758444402)"
10/13/2017,Completed,10/13/2017,17-06888480,Graffiti Removal,Metal - Painted,Pole,1014 W WAVELAND AVE,60613,1168791.11697898,1924748.31922598,44,19,6,17,41.94914360041727,-87.65503486156072,"(41.94914360041727, -87.65503486156072)"
10/13/2017,Completed,10/13/2017,17-06888524,Graffiti Removal,Metal - Painted,Pole,1011 W WAVELAND AVE,60613,1168824.01697898,1924749.21922598,44,19,6,17,41.94892776550103,-87.65483033302638,"(41.94892776550103, -87.65483033302638)"
10/13/2017,Completed,10/13/2017,17-06888566,Graffiti Removal,Metal - Painted,Pole,1034 W WAVELAND AVE,60613,1168582.48993083,1924742.09292788,44,19,6,17,41.94913164883635,-87.65572955491952,"(41.94913164883635, -87.65572955491952)"
10/13/2017,Completed,10/13/2017,17-06888590,Graffiti Removal,Brick - Unpainted,Front,3601 S WOOD ST,60609,1164939.89123223,1880829.40606928,12,9,59,,41.828529760947895,-87.67020382183382,"(41.828529760947895, -87.67020382183382)"
10/13/2017,Completed,10/13/2017,17-06888595,Graffiti Removal,Metal - Painted,Pole,1032 W WAVELAND AVE,60613,1168604.48993083,1924742.79292788,44,19,6,17,41.9491328524932,-87.65564999919621,"(41.9491328524932, -87.65564999919621)"
10/13/2017,Completed,10/13/2017,17-06888638,Graffiti Removal,Brick - Unpainted,Front,2208 N MILWAUKEE AVE,60647,1158212.09010032,1914422.54010041,1,14,22,,41.92088384932752,-87.69428703781882,"(41.92088384932752, -87.69428703781882)"
10/13/2017,Completed,10/13/2017,17-06888673,Graffiti Removal,Metal - Unpainted,Pole,2209 N MILWAUKEE AVE,60647,1158203.69010032,1914429.34010041,1,14,22,,41.921041844070416,-87.69408123624014,"(41.921041844070416, -87.69408123624014)"
10/13/2017,Completed,10/13/2017,17-06888682,Graffiti Removal,Brick - Unpainted,Side,1759 W 36TH ST,60609,1165138.42079671,1880840.89602478,12,9,59,,41.82850944534761,-87.67029027315183,"(41.82850944534761, -87.67029027315183)"
10/13/2017,Completed,10/13/2017,17-06888693,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,2060 W LAKE ST,60612,1162639.19726825,1901338.5887309,27,12,28,,41.885006337898844,-87.67906663831545,"(41.885006337898844, -87.67906663831545)"
10/13/2017,Completed,10/13/2017,17-06888702,Graffiti Removal,Metal - Unpainted,Hydrant,2213 N MILWAUKEE AVE,60647,1158170.09010032,1914456.44010041,1,14,22,,41.921110471024704,-87.69419448200713,"(41.921110471024704, -87.69419448200713)"
10/13/2017,Completed,10/13/2017,17-06888722,Graffiti Removal,Brick - Unpainted,Front,1801 W 36TH ST,60609,1164928.99123223,1880835.90606928,12,9,59,,41.82850842142409,-87.67041210675059,"(41.82850842142409, -87.67041210675059)"
10/13/2017,Completed,10/13/2017,17-06888743,Graffiti Removal,Metal - Painted,Pole,3660 N CLARK ST,60613,1168077.47601016,1924556.2475171,44,19,6,17,41.94873596654509,-87.65792288913369,"(41.94873596654509, -87.65792288913369)"
10/13/2017,Completed,10/13/2017,17-06888771,Graffiti Removal,Metal - Painted,Pole,3656 N CLARK ST,60613,1168087.97601016,1924538.9475171,44,19,6,17,41.9486290826859,-87.65783621613438,"(41.9486290826859, -87.65783621613438)"
10/13/2017,Completed,10/13/2017,17-06888781,Graffiti Removal,Wood - Unpainted,Fence,2120 W LAKE ST,60612,1162243.09726825,1901315.8887309,27,12,28,,41.88497010777911,-87.68006836731801,"(41.88497010777911, -87.68006836731801)"
10/13/2017,Completed,10/13/2017,17-06888786,Graffiti Removal,Metal - Painted,Sign,3650 N CLARK ST,60613,1168103.87601016,1924513.1475171,44,19,6,17,41.94846875658381,-87.65770620619979,"(41.94846875658381, -87.65770620619979)"
10/13/2017,Completed,10/13/2017,17-06888794,Graffiti Removal,Metal - Unpainted,Pole,2340 N MILWAUKEE AVE,60647,1156959.2649791,1915435.13007414,1,14,22,,41.92363758128249,-87.69878118788439,"(41.92363758128249, -87.69878118788439)"
10/13/2017,Completed,10/13/2017,17-06882970,Graffiti Removal,Metal - Painted,Pole,1720 W FOSTER AVE,60640,1163841.21359917,1934582.45587798,40,20,77,,41.976234108022474,-87.67297136380569,"(41.976234108022474, -87.67297136380569)"
10/13/2017,Completed,10/13/2017,17-06882984,Graffiti Removal,Metal - Painted,Pole,3200 N CALIFORNIA AVE,60618,1157153.8927291,1921145.46792428,33,17,21,,41.93943259067214,-87.69797177069916,"(41.93943259067214, -87.69797177069916)"
10/13/2017,Completed,10/13/2017,17-06883011,Graffiti Removal,Metal - Painted,Pole,3158 N CALIFORNIA AVE,60618,1157157.52558272,1921030.8621695,33,14,21,,41.939372464462735,-87.69796984260586,"(41.939372464462735, -87.69796984260586)"
10/13/2017,Completed,10/13/2017,17-06883019,Graffiti Removal,Metal - Painted,Pole,2800 W BELMONT AVE,60618,1157153.8927291,1921145.46792428,33,17,21,,41.93950238080945,-87.69784937401641,"(41.93950238080945, -87.69784937401641)"
10/13/2017,Completed,10/13/2017,17-06883024,Graffiti Removal,Metal - Painted,Front,2512 W LELAND AVE,60625,1158717.42379867,1931130.32487215,40,19,4,21,41.966870219584834,-87.69183053485175,"(41.966870219584834, -87.69183053485175)"
